"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.849857160E0,-2.926023006E0,-5.583590031E0,1.398748040E0,6.457134376E0
2.853796544E0,-2.926023006E0,-5.583590031E0,1.398748040E0,6.457134376E0
2.857736515E0,-2.926023006E0,-5.583590031E0,1.398748040E0,6.457134376E0
2.861676823E0,-2.926023006E0,-5.583590031E0,1.398748040E0,6.457134376E0
2.865616515E0,-2.926023006E0,-5.583590031E0,1.398748040E0,6.457134376E0
2.869556443E0,-6.003460288E-1,-3.857477903E0,7.861692905E0,8.777628750E0
2.873494674E0,-6.003460288E-1,-3.857477903E0,7.861692905E0,8.777628750E0
2.877434674E0,-6.003460288E-1,-3.857477903E0,7.861692905E0,8.777628750E0
2.881374972E0,-6.003460288E-1,-3.857477903E0,7.861692905E0,8.777628750E0
2.885314895E0,-6.003460288E-1,-3.857477903E0,7.861692905E0,8.777628750E0
2.889255203E0,7.336822033E0,-1.164888024E0,1.542837238E1,1.712368524E1
2.893195500E0,7.336822033E0,-1.164888024E0,1.542837238E1,1.712368524E1
2.897135270E0,7.336822033E0,-1.164888024E0,1.542837238E1,1.712368524E1
2.901075193E0,7.336822033E0,-1.164888024E0,1.542837238E1,1.712368524E1
2.905014645E0,7.336822033E0,-1.164888024E0,1.542837238E1,1.712368524E1
2.908953953E0,1.572029018E1,1.425647974E0,-1.894710064E-1,1.578593978E1
2.912923842E0,1.572029018E1,1.425647974E0,-1.894710064E-1,1.578593978E1
2.916893707E0,1.572029018E1,1.425647974E0,-1.894710064E-1,1.578593978E1
2.920773707E0,1.572029018E1,1.425647974E0,-1.894710064E-1,1.578593978E1
2.924715553E0,1.572029018E1,1.425647974E0,-1.894710064E-1,1.578593978E1
2.928656102E0,1.889315414E1,4.494950771E0,-7.057700306E-2,1.942062916E1
2.932596179E0,1.889315414E1,4.494950771E0,-7.057700306E-2,1.942062916E1
2.936536486E0,1.889315414E1,4.494950771E0,-7.057700306E-2,1.942062916E1
2.940477025E0,1.889315414E1,4.494950771E0,-7.057700306E-2,1.942062916E1
2.944417025E0,1.889315414E1,4.494950771E0,-7.057700306E-2,1.942062916E1
2.948357102E0,1.987464523E1,4.690824032E0,5.481537819E0,2.114361866E1
2.952297102E0,1.987464523E1,4.690824032E0,5.481537819E0,2.114361866E1
2.956237410E0,1.987464523E1,4.690824032E0,5.481537819E0,2.114361866E1
2.960177410E0,1.987464523E1,4.690824032E0,5.481537819E0,2.114361866E1
2.964117717E0,1.987464523E1,4.690824032E0,5.481537819E0,2.114361866E1
2.968058025E0,1.307717323E1,-1.853252053E0,1.520086050E0,1.329502405E1
2.971998025E0,1.307717323E1,-1.853252053E0,1.520086050E0,1.329502405E1
2.975937991E0,1.307717323E1,-1.853252053E0,1.520086050E0,1.329502405E1
2.979878606E0,1.307717323E1,-1.853252053E0,1.520086050E0,1.329502405E1
2.983818837E0,1.307717323E1,-1.853252053E0,1.520086050E0,1.329502405E1
2.987758620E0,1.307717323E1,-1.853252053E0,1.520086050E0,1.329502405E1
2.991698620E0,4.795230865E0,-1.571660995E0,1.512079984E-1,5.048487021E0
2.995638620E0,4.795230865E0,-1.571660995E0,1.512079984E-1,5.048487021E0
2.999578866E0,4.795230865E0,-1.571660995E0,1.512079984E-1,5.048487021E0
3.003518866E0,4.795230865E0,-1.571660995E0,1.512079984E-1,5.048487021E0
3.007459174E0,2.918968916E0,3.091589928E0,2.148540020E0,4.763877835E0
3.011399501E0,2.918968916E0,3.091589928E0,2.148540020E0,4.763877835E0
3.015339501E0,2.918968916E0,3.091589928E0,2.148540020E0,4.763877835E0
3.019279270E0,2.918968916E0,3.091589928E0,2.148540020E0,4.763877835E0
3.023219270E0,2.918968916E0,3.091589928E0,2.148540020E0,4.763877835E0
3.027158655E0,2.918968916E0,3.091589928E0,2.148540020E0,4.763877835E0
3.031098039E0,6.170020103E0,7.362737179E0,1.068374991E0,9.665426631E0
3.035036496E0,6.170020103E0,7.362737179E0,1.068374991E0,9.665426631E0
3.038978342E0,6.170020103E0,7.362737179E0,1.068374991E0,9.665426631E0
3.042918342E0,6.170020103E0,7.362737179E0,1.068374991E0,9.665426631E0
3.046858371E0,6.170020103E0,7.362737179E0,1.068374991E0,9.665426631E0
3.050798679E0,-6.997972012E0,2.521495104E0,-3.198842049E0,8.097045158E0
3.054738371E0,-6.997972012E0,2.521495104E0,-3.198842049E0,8.097045158E0
3.058678679E0,-6.997972012E0,2.521495104E0,-3.198842049E0,8.097045158E0
3.062618371E0,-6.997972012E0,2.521495104E0,-3.198842049E0,8.097045158E0
3.066557986E0,-6.997972012E0,2.521495104E0,-3.198842049E0,8.097045158E0
3.070497761E0,-9.308630943E0,-2.938030958E0,-5.970098972E0,1.144223395E1
3.074437684E0,-9.308630943E0,-2.938030958E0,-5.970098972E0,1.144223395E1
3.078377145E0,-9.308630943E0,-2.938030958E0,-5.970098972E0,1.144223395E1
3.082316842E0,-9.308630943E0,-2.938030958E0,-5.970098972E0,1.144223395E1
3.086256457E0,-9.308630943E0,-2.938030958E0,-5.970098972E0,1.144223395E1
3.090195842E0,-9.712722778E0,-2.705167055E0,-6.301303864E0,1.188954763E1
3.094135337E0,-9.712722778E0,-2.705167055E0,-6.301303864E0,1.188954763E1
3.098075260E0,-9.712722778E0,-2.705167055E0,-6.301303864E0,1.188954763E1
3.102015337E0,-9.712722778E0,-2.705167055E0,-6.301303864E0,1.188954763E1
3.105956178E0,-9.712722778E0,-2.705167055E0,-6.301303864E0,1.188954763E1
3.109895948E0,-1.042851353E1,9.084830284E-1,-8.010489941E-1,1.049861492E1
3.113835573E0,-1.042851353E1,9.084830284E-1,-8.010489941E-1,1.049861492E1
3.117775034E0,-1.042851353E1,9.084830284E-1,-8.010489941E-1,1.049861492E1
3.121715265E0,-1.042851353E1,9.084830284E-1,-8.010489941E-1,1.049861492E1
3.125653188E0,-1.042851353E1,9.084830284E-1,-8.010489941E-1,1.049861492E1
3.129593135E0,-9.118210793E0,2.854119062E0,-1.964503050E0,9.754334212E0
3.133533520E0,-9.118210793E0,2.854119062E0,-1.964503050E0,9.754334212E0
3.137473751E0,-9.118210793E0,2.854119062E0,-1.964503050E0,9.754334212E0
3.141415093E0,-9.118210793E0,2.854119062E0,-1.964503050E0,9.754334212E0
3.145354785E0,-9.118210793E0,2.854119062E0,-1.964503050E0,9.754334212E0
3.149294708E0,-7.264650822E0,3.281936884E0,-1.974200085E-2,7.971615333E0
3.153234477E0,-7.264650822E0,3.281936884E0,-1.974200085E-2,7.971615333E0
3.157173785E0,-7.264650822E0,3.281936884E0,-1.974200085E-2,7.971615333E0
3.161111939E0,-7.264650822E0,3.281936884E0,-1.974200085E-2,7.971615333E0
3.165051400E0,-7.264650822E0,3.281936884E0,-1.974200085E-2,7.971615333E0
3.168990785E0,-5.516963005E0,2.585747957E0,-2.701674938E0,6.664984679E0
3.172930477E0,-5.516963005E0,2.585747957E0,-2.701674938E0,6.664984679E0
3.176870189E0,-5.516963005E0,2.585747957E0,-2.701674938E0,6.664984679E0
3.180809881E0,-5.516963005E0,2.585747957E0,-2.701674938E0,6.664984679E0
3.184749804E0,-5.516963005E0,2.585747957E0,-2.701674938E0,6.664984679E0
3.188689501E0,-4.099404812E0,2.497448921E0,-3.103189945E0,5.715956505E0
3.192628963E0,-4.099404812E0,2.497448921E0,-3.103189945E0,5.715956505E0
3.196568655E0,-4.099404812E0,2.497448921E0,-3.103189945E0,5.715956505E0
3.200508025E0,-4.099404812E0,2.497448921E0,-3.103189945E0,5.715956505E0
3.204447409E0,-4.099404812E0,2.497448921E0,-3.103189945E0,5.715956505E0
3.208387025E0,-2.845850945E0,3.704464912E0,-2.761822939E0,5.426747998E0
3.212326395E0,-2.845850945E0,3.704464912E0,-2.761822939E0,5.426747998E0
3.216265857E0,-2.845850945E0,3.704464912E0,-2.761822939E0,5.426747998E0
3.220205549E0,-2.845850945E0,3.704464912E0,-2.761822939E0,5.426747998E0
3.224145165E0,-2.845850945E0,3.704464912E0,-2.761822939E0,5.426747998E0
3.228083319E0,-1.817847013E0,4.727215767E0,-2.556058884E0,5.673144956E0
3.232023319E0,-1.817847013E0,4.727215767E0,-2.556058884E0,5.673144956E0
3.235963361E0,-1.817847013E0,4.727215767E0,-2.556058884E0,5.673144956E0
3.239903285E0,-1.817847013E0,4.727215767E0,-2.556058884E0,5.673144956E0
3.243843285E0,-1.817847013E0,4.727215767E0,-2.556058884E0,5.673144956E0
3.247782746E0,5.383710265E-1,3.534982920E0,-2.646228075E0,4.448423387E0
3.251722977E0,5.383710265E-1,3.534982920E0,-2.646228075E0,4.448423387E0
3.255662977E0,5.383710265E-1,3.534982920E0,-2.646228075E0,4.448423387E0
3.259602977E0,5.383710265E-1,3.534982920E0,-2.646228075E0,4.448423387E0
3.263542746E0,5.383710265E-1,3.534982920E0,-2.646228075E0,4.448423387E0
3.267482977E0,2.733895063E0,2.032318115E0,-2.957979918E0,4.511556753E0
3.271422732E0,2.733895063E0,2.032318115E0,-2.957979918E0,4.511556753E0
3.275363271E0,2.733895063E0,2.032318115E0,-2.957979918E0,4.511556753E0
3.279302732E0,2.733895063E0,2.032318115E0,-2.957979918E0,4.511556753E0
3.283242333E0,2.733895063E0,2.032318115E0,-2.957979918E0,4.511556753E0
3.287182409E0,2.733895063E0,2.032318115E0,-2.957979918E0,4.511556753E0
3.291122409E0,4.889777184E0,-2.133899927E-2,-2.496094942E0,5.490069783E0
3.295062420E0,4.889777184E0,-2.133899927E-2,-2.496094942E0,5.490069783E0
3.299002420E0,4.889777184E0,-2.133899927E-2,-2.496094942E0,5.490069783E0
3.302942343E0,4.889777184E0,-2.133899927E-2,-2.496094942E0,5.490069783E0
3.306882088E0,4.889777184E0,-2.133899927E-2,-2.496094942E0,5.490069783E0
3.310822011E0,5.135774136E0,-1.829988956E0,-9.817479849E-1,5.539753123E0
3.314762934E0,5.135774136E0,-1.829988956E0,-9.817479849E-1,5.539753123E0
3.318702300E0,5.135774136E0,-1.829988956E0,-9.817479849E-1,5.539753123E0
3.322641992E0,5.135774136E0,-1.829988956E0,-9.817479849E-1,5.539753123E0
3.326581146E0,5.135774136E0,-1.829988956E0,-9.817479849E-1,5.539753123E0
3.330520823E0,5.645884037E0,-3.836464882E0,8.711109757E-1,6.881373677E0
3.334460515E0,5.645884037E0,-3.836464882E0,8.711109757E-1,6.881373677E0
3.338400439E0,5.645884037E0,-3.836464882E0,8.711109757E-1,6.881373677E0
3.342339900E0,5.645884037E0,-3.836464882E0,8.711109757E-1,6.881373677E0
3.346279900E0,5.645884037E0,-3.836464882E0,8.711109757E-1,6.881373677E0
3.350220208E0,4.557634830E0,-4.723591805E0,1.866844058E0,6.824182114E0
3.354160751E0,4.557634830E0,-4.723591805E0,1.866844058E0,6.824182114E0
3.358100521E0,4.557634830E0,-4.723591805E0,1.866844058E0,6.824182114E0
3.362040521E0,4.557634830E0,-4.723591805E0,1.866844058E0,6.824182114E0
3.365980732E0,4.557634830E0,-4.723591805E0,1.866844058E0,6.824182114E0
3.369920425E0,2.579700947E0,-4.191142082E0,9.764779806E-1,5.017373633E0
3.373860425E0,2.579700947E0,-4.191142082E0,9.764779806E-1,5.017373633E0
3.377799794E0,2.579700947E0,-4.191142082E0,9.764779806E-1,5.017373633E0
3.381738948E0,2.579700947E0,-4.191142082E0,9.764779806E-1,5.017373633E0
3.385678871E0,2.579700947E0,-4.191142082E0,9.764779806E-1,5.017373633E0
3.389618347E0,1.113942981E0,-3.545624018E0,-2.227200009E-2,3.716559522E0
3.393558039E0,1.113942981E0,-3.545624018E0,-2.227200009E-2,3.716559522E0
3.397498039E0,1.113942981E0,-3.545624018E0,-2.227200009E-2,3.716559522E0
3.401437655E0,1.113942981E0,-3.545624018E0,-2.227200009E-2,3.716559522E0
3.405377963E0,1.113942981E0,-3.545624018E0,-2.227200009E-2,3.716559522E0
3.409317963E0,3.725099862E-1,-2.254858017E0,2.174440026E-1,2.295741767E0
3.413258054E0,3.725099862E-1,-2.254858017E0,2.174440026E-1,2.295741767E0
3.417197746E0,3.725099862E-1,-2.254858017E0,2.174440026E-1,2.295741767E0
3.421137669E0,3.725099862E-1,-2.254858017E0,2.174440026E-1,2.295741767E0
3.425077765E0,3.725099862E-1,-2.254858017E0,2.174440026E-1,2.295741767E0
3.429018073E0,4.315999802E-3,-9.593340158E-1,4.763400182E-2,9.605255749E-1
3.432958304E0,4.315999802E-3,-9.593340158E-1,4.763400182E-2,9.605255749E-1
3.436898073E0,4.315999802E-3,-9.593340158E-1,4.763400182E-2,9.605255749E-1
3.440837996E0,4.315999802E-3,-9.593340158E-1,4.763400182E-2,9.605255749E-1
3.444776150E0,4.315999802E-3,-9.593340158E-1,4.763400182E-2,9.605255749E-1
3.448716169E0,3.539000079E-2,5.400000140E-2,-2.336259931E-1,2.423830790E-1
3.452656246E0,3.539000079E-2,5.400000140E-2,-2.336259931E-1,2.423830790E-1
3.456596554E0,3.539000079E-2,5.400000140E-2,-2.336259931E-1,2.423830790E-1
3.460536569E0,3.539000079E-2,5.400000140E-2,-2.336259931E-1,2.423830790E-1
3.464477107E0,3.539000079E-2,5.400000140E-2,-2.336259931E-1,2.423830790E-1
3.468417184E0,-1.535199955E-2,7.173290253E-1,-5.578060150E-1,9.088147032E-1
3.472357102E0,-1.535199955E-2,7.173290253E-1,-5.578060150E-1,9.088147032E-1
3.476296871E0,-1.535199955E-2,7.173290253E-1,-5.578060150E-1,9.088147032E-1
3.480236487E0,-1.535199955E-2,7.173290253E-1,-5.578060150E-1,9.088147032E-1
3.484176174E0,-1.535199955E-2,7.173290253E-1,-5.578060150E-1,9.088147032E-1
3.488116482E0,-3.552420139E-1,6.478220224E-1,-1.013185978E0,1.253960162E0
3.492056559E0,-3.552420139E-1,6.478220224E-1,-1.013185978E0,1.253960162E0
3.495996482E0,-3.552420139E-1,6.478220224E-1,-1.013185978E0,1.253960162E0
3.499936790E0,-3.552420139E-1,6.478220224E-1,-1.013185978E0,1.253960162E0
3.503876251E0,-3.552420139E-1,6.478220224E-1,-1.013185978E0,1.253960162E0
3.507815857E0,-5.793190002E-1,-3.474040031E-1,-1.320191979E0,1.482972322E0
3.511755318E0,-5.793190002E-1,-3.474040031E-1,-1.320191979E0,1.482972322E0
3.515694703E0,-5.793190002E-1,-3.474040031E-1,-1.320191979E0,1.482972322E0
3.519634357E0,-5.793190002E-1,-3.474040031E-1,-1.320191979E0,1.482972322E0
3.523574049E0,-5.793190002E-1,-3.474040031E-1,-1.320191979E0,1.482972322E0
3.527513665E0,-3.089140058E-1,1.938859969E-1,-1.513195992E0,1.556528751E0
3.531453347E0,-3.089140058E-1,1.938859969E-1,-1.513195992E0,1.556528751E0
3.535393039E0,-3.089140058E-1,1.938859969E-1,-1.513195992E0,1.556528751E0
3.539332809E0,-3.089140058E-1,1.938859969E-1,-1.513195992E0,1.556528751E0
3.543272515E0,-3.089140058E-1,1.938859969E-1,-1.513195992E0,1.556528751E0
3.547212207E0,6.621670127E-1,1.341114044E0,-3.517894030E0,3.822647046E0
3.551151900E0,6.621670127E-1,1.341114044E0,-3.517894030E0,3.822647046E0
3.555092116E0,6.621670127E-1,1.341114044E0,-3.517894030E0,3.822647046E0
3.559031886E0,6.621670127E-1,1.341114044E0,-3.517894030E0,3.822647046E0
3.562971578E0,6.621670127E-1,1.341114044E0,-3.517894030E0,3.822647046E0
3.566911588E0,6.621670127E-1,1.341114044E0,-3.517894030E0,3.822647046E0
3.570851511E0,9.571130276E-1,2.709469080E0,-5.145936966E0,5.893891355E0
3.574791280E0,9.571130276E-1,2.709469080E0,-5.145936966E0,5.893891355E0
3.578730972E0,9.571130276E-1,2.709469080E0,-5.145936966E0,5.893891355E0
3.582670972E0,9.571130276E-1,2.709469080E0,-5.145936966E0,5.893891355E0
3.586611202E0,9.571130276E-1,2.709469080E0,-5.145936966E0,5.893891355E0
3.590553054E0,-4.216900095E-2,3.894104958E0,-5.612829924E-1,3.934573705E0
3.594493130E0,-4.216900095E-2,3.894104958E0,-5.612829924E-1,3.934573705E0
3.598433361E0,-4.216900095E-2,3.894104958E0,-5.612829924E-1,3.934573705E0
3.602373135E0,-4.216900095E-2,3.894104958E0,-5.612829924E-1,3.934573705E0
3.606312520E0,-4.216900095E-2,3.894104958E0,-5.612829924E-1,3.934573705E0
3.610252520E0,4.263500124E-2,3.753802061E0,3.204722881E0,4.935898743E0
3.614192770E0,4.263500124E-2,3.753802061E0,3.204722881E0,4.935898743E0
3.618132847E0,4.263500124E-2,3.753802061E0,3.204722881E0,4.935898743E0
3.622072847E0,4.263500124E-2,3.753802061E0,3.204722881E0,4.935898743E0
3.626013078E0,4.263500124E-2,3.753802061E0,3.204722881E0,4.935898743E0
3.629953078E0,2.812490940E0,2.429790974E0,5.298206806E0,6.471861002E0
3.633892847E0,2.812490940E0,2.429790974E0,5.298206806E0,6.471861002E0
3.637832534E0,2.812490940E0,2.429790974E0,5.298206806E0,6.471861002E0
3.641772226E0,2.812490940E0,2.429790974E0,5.298206806E0,6.471861002E0
3.645711919E0,2.812490940E0,2.429790974E0,5.298206806E0,6.471861002E0
3.649651515E0,3.138133049E0,7.405080199E-1,5.548851967E0,6.417631129E0
3.653591284E0,3.138133049E0,7.405080199E-1,5.548851967E0,6.417631129E0
3.657531284E0,3.138133049E0,7.405080199E-1,5.548851967E0,6.417631129E0
3.661470890E0,3.138133049E0,7.405080199E-1,5.548851967E0,6.417631129E0
3.665410274E0,3.138133049E0,7.405080199E-1,5.548851967E0,6.417631129E0
3.669349428E0,3.059693098E0,-3.257099912E-2,4.026043892E0,5.056857932E0
3.673289414E0,3.059693098E0,-3.257099912E-2,4.026043892E0,5.056857932E0
3.677229107E0,3.059693098E0,-3.257099912E-2,4.026043892E0,5.056857932E0
3.681168799E0,3.059693098E0,-3.257099912E-2,4.026043892E0,5.056857932E0
3.685108752E0,3.059693098E0,-3.257099912E-2,4.026043892E0,5.056857932E0
3.689047829E0,5.693699718E-1,2.014209032E0,2.524111032E0,3.279078635E0
3.692986983E0,5.693699718E-1,2.014209032E0,2.524111032E0,3.279078635E0
3.696926376E0,5.693699718E-1,2.014209032E0,2.524111032E0,3.279078635E0
3.700865684E0,5.693699718E-1,2.014209032E0,2.524111032E0,3.279078635E0
3.704805146E0,5.693699718E-1,2.014209032E0,2.524111032E0,3.279078635E0
3.708745395E0,-1.506338954E0,4.945598125E0,6.304879785E-1,5.208215909E0
3.712715914E0,-1.506338954E0,4.945598125E0,6.304879785E-1,5.208215909E0
3.716686397E0,-1.506338954E0,4.945598125E0,6.304879785E-1,5.208215909E0
3.720564472E0,-1.506338954E0,4.945598125E0,6.304879785E-1,5.208215909E0
3.724504165E0,-1.506338954E0,4.945598125E0,6.304879785E-1,5.208215909E0
3.728443549E0,-3.102474928E0,7.340316772E0,-6.639630198E-1,7.996652293E0
3.732382992E0,-3.102474928E0,7.340316772E0,-6.639630198E-1,7.996652293E0
3.736322377E0,-3.102474928E0,7.340316772E0,-6.639630198E-1,7.996652293E0
3.740262377E0,-3.102474928E0,7.340316772E0,-6.639630198E-1,7.996652293E0
3.744202612E0,-3.102474928E0,7.340316772E0,-6.639630198E-1,7.996652293E0
3.748142689E0,-3.490645885E0,8.791169167E0,-2.336401939E0,9.743102075E0
3.752082612E0,-3.490645885E0,8.791169167E0,-2.336401939E0,9.743102075E0
3.756022064E0,-3.490645885E0,8.791169167E0,-2.336401939E0,9.743102075E0
3.759962064E0,-3.490645885E0,8.791169167E0,-2.336401939E0,9.743102075E0
3.763901987E0,-3.490645885E0,8.791169167E0,-2.336401939E0,9.743102075E0
3.767841694E0,-4.330431938E0,9.270557404E0,-5.096899033E0,1.143128405E1
3.771781464E0,-4.330431938E0,9.270557404E0,-5.096899033E0,1.143128405E1
3.775720848E0,-4.330431938E0,9.270557404E0,-5.096899033E0,1.143128405E1
3.779660766E0,-4.330431938E0,9.270557404E0,-5.096899033E0,1.143128405E1
3.783599843E0,-4.330431938E0,9.270557404E0,-5.096899033E0,1.143128405E1
3.787538997E0,-4.330431938E0,9.270557404E0,-5.096899033E0,1.143128405E1
3.791478372E0,-4.706595898E0,5.618501186E0,-5.352464199E0,9.075707880E0
3.795418372E0,-4.706595898E0,5.618501186E0,-5.352464199E0,9.075707880E0
3.799357987E0,-4.706595898E0,5.618501186E0,-5.352464199E0,9.075707880E0
3.803297737E0,-4.706595898E0,5.618501186E0,-5.352464199E0,9.075707880E0
3.807237660E0,-4.706595898E0,5.618501186E0,-5.352464199E0,9.075707880E0
3.811177122E0,-4.635319233E0,1.772483945E0,-4.550708771E0,6.733263254E0
3.815117300E0,-4.635319233E0,1.772483945E0,-4.550708771E0,6.733263254E0
3.819057069E0,-4.635319233E0,1.772483945E0,-4.550708771E0,6.733263254E0
3.822996992E0,-4.635319233E0,1.772483945E0,-4.550708771E0,6.733263254E0
3.826936454E0,-4.635319233E0,1.772483945E0,-4.550708771E0,6.733263254E0
3.830875838E0,-4.195720196E0,-1.229856014E0,-3.596834898E0,5.661610642E0
3.834815761E0,-4.195720196E0,-1.229856014E0,-3.596834898E0,5.661610642E0
3.838754852E0,-4.195720196E0,-1.229856014E0,-3.596834898E0,5.661610642E0
3.842694314E0,-4.195720196E0,-1.229856014E0,-3.596834898E0,5.661610642E0
3.846634929E0,-4.195720196E0,-1.229856014E0,-3.596834898E0,5.661610642E0
3.850574540E0,-3.065891027E0,-4.109131813E0,1.368775964E0,5.306430032E0
3.854514001E0,-3.065891027E0,-4.109131813E0,1.368775964E0,5.306430032E0
3.858453617E0,-3.065891027E0,-4.109131813E0,1.368775964E0,5.306430032E0
3.862393064E0,-3.065891027E0,-4.109131813E0,1.368775964E0,5.306430032E0
3.866332449E0,-3.065891027E0,-4.109131813E0,1.368775964E0,5.306430032E0
3.870271833E0,-1.723651052E0,-5.899381161E0,4.548064232E0,7.645819726E0
3.874211454E0,-1.723651052E0,-5.899381161E0,4.548064232E0,7.645819726E0
3.878150838E0,-1.723651052E0,-5.899381161E0,4.548064232E0,7.645819726E0
3.882090300E0,-1.723651052E0,-5.899381161E0,4.548064232E0,7.645819726E0
3.886029905E0,-1.723651052E0,-5.899381161E0,4.548064232E0,7.645819726E0
3.889969982E0,-2.351429939E0,-5.619795799E0,1.872846007E0,6.373294262E0
3.893909982E0,-2.351429939E0,-5.619795799E0,1.872846007E0,6.373294262E0
3.897849915E0,-2.351429939E0,-5.619795799E0,1.872846007E0,6.373294262E0
3.901788146E0,-2.351429939E0,-5.619795799E0,1.872846007E0,6.373294262E0
3.905727838E0,-2.351429939E0,-5.619795799E0,1.872846007E0,6.373294262E0
3.909667771E0,-2.723624945E0,-4.412823200E0,-5.393810272E-1,5.213643000E0
3.913607771E0,-2.723624945E0,-4.412823200E0,-5.393810272E-1,5.213643000E0
3.917547540E0,-2.723624945E0,-4.412823200E0,-5.393810272E-1,5.213643000E0
3.921487483E0,-2.723624945E0,-4.412823200E0,-5.393810272E-1,5.213643000E0
3.925427483E0,-2.723624945E0,-4.412823200E0,-5.393810272E-1,5.213643000E0
3.929367560E0,-2.339205027E0,-3.813860893E0,-1.707286954E0,4.788762242E0
3.933307862E0,-2.339205027E0,-3.813860893E0,-1.707286954E0,4.788762242E0
3.937248170E0,-2.339205027E0,-3.813860893E0,-1.707286954E0,4.788762242E0
3.941188093E0,-2.339205027E0,-3.813860893E0,-1.707286954E0,4.788762242E0
3.945128165E0,-2.339205027E0,-3.813860893E0,-1.707286954E0,4.788762242E0
3.949067858E0,-2.580404043E0,-4.161482811E0,-1.732805967E0,5.194135225E0
3.953007242E0,-2.580404043E0,-4.161482811E0,-1.732805967E0,5.194135225E0
3.956946900E0,-2.580404043E0,-4.161482811E0,-1.732805967E0,5.194135225E0
3.960887131E0,-2.580404043E0,-4.161482811E0,-1.732805967E0,5.194135225E0
3.964827131E0,-2.580404043E0,-4.161482811E0,-1.732805967E0,5.194135225E0
3.968767160E0,-3.780441999E0,-4.609899998E0,-1.587775946E0,6.169599027E0
3.972706853E0,-3.780441999E0,-4.609899998E0,-1.587775946E0,6.169599027E0
3.976646545E0,-3.780441999E0,-4.609899998E0,-1.587775946E0,6.169599027E0
3.980586535E0,-3.780441999E0,-4.609899998E0,-1.587775946E0,6.169599027E0
3.984526843E0,-3.780441999E0,-4.609899998E0,-1.587775946E0,6.169599027E0
3.988466535E0,-4.656144142E0,-5.211576939E0,-9.881500006E-1,7.058091306E0
3.992406916E0,-4.656144142E0,-5.211576939E0,-9.881500006E-1,7.058091306E0
3.996348069E0,-4.656144142E0,-5.211576939E0,-9.881500006E-1,7.058091306E0
4.000287762E0,-4.656144142E0,-5.211576939E0,-9.881500006E-1,7.058091306E0
4.004227271E0,-4.656144142E0,-5.211576939E0,-9.881500006E-1,7.058091306E0
4.008167502E0,-4.408080101E0,-5.543746948E0,2.109841108E0,7.390245592E0
4.012107579E0,-4.408080101E0,-5.543746948E0,2.109841108E0,7.390245592E0
4.016047487E0,-4.408080101E0,-5.543746948E0,2.109841108E0,7.390245592E0
4.019987487E0,-4.408080101E0,-5.543746948E0,2.109841108E0,7.390245592E0
4.023927564E0,-4.408080101E0,-5.543746948E0,2.109841108E0,7.390245592E0
4.027867786E0,-2.716878891E0,-4.451348782E0,5.449847221E0,7.542994871E0
4.031808093E0,-2.716878891E0,-4.451348782E0,5.449847221E0,7.542994871E0
4.035748170E0,-2.716878891E0,-4.451348782E0,5.449847221E0,7.542994871E0
4.039688396E0,-2.716878891E0,-4.451348782E0,5.449847221E0,7.542994871E0
4.043626935E0,-2.716878891E0,-4.451348782E0,5.449847221E0,7.542994871E0
4.047567242E0,1.540114045E0,-2.542387009E0,9.639899254E0,1.008778175E1
4.051507487E0,1.540114045E0,-2.542387009E0,9.639899254E0,1.008778175E1
4.055447872E0,1.540114045E0,-2.542387009E0,9.639899254E0,1.008778175E1
4.059388179E0,1.540114045E0,-2.542387009E0,9.639899254E0,1.008778175E1
4.063328103E0,1.540114045E0,-2.542387009E0,9.639899254E0,1.008778175E1
4.067268103E0,1.540114045E0,-2.542387009E0,9.639899254E0,1.008778175E1
4.071208410E0,1.287818146E1,-5.381299928E-2,5.169293880E0,1.387703328E1
4.075147204E0,1.287818146E1,-5.381299928E-2,5.169293880E0,1.387703328E1
4.079087588E0,1.287818146E1,-5.381299928E-2,5.169293880E0,1.387703328E1
4.083027819E0,1.287818146E1,-5.381299928E-2,5.169293880E0,1.387703328E1
4.086967891E0,1.287818146E1,-5.381299928E-2,5.169293880E0,1.387703328E1
4.090908737E0,1.983753395E1,3.655374050E0,-2.994333982E0,2.039253659E1
4.094849968E0,1.983753395E1,3.655374050E0,-2.994333982E0,2.039253659E1
4.098790266E0,1.983753395E1,3.655374050E0,-2.994333982E0,2.039253659E1
4.102730267E0,1.983753395E1,3.655374050E0,-2.994333982E0,2.039253659E1
4.106670574E0,1.983753395E1,3.655374050E0,-2.994333982E0,2.039253659E1
4.110611171E0,2.042877769E1,9.900321007E0,4.023693085E0,2.305518207E1
4.114551248E0,2.042877769E1,9.900321007E0,4.023693085E0,2.305518207E1
4.118491786E0,2.042877769E1,9.900321007E0,4.023693085E0,2.305518207E1
4.122431819E0,2.042877769E1,9.900321007E0,4.023693085E0,2.305518207E1
4.126372127E0,2.042877769E1,9.900321007E0,4.023693085E0,2.305518207E1
4.130312127E0,1.436259842E1,1.706532955E0,1.802680016E0,1.457553235E1
4.134252742E0,1.436259842E1,1.706532955E0,1.802680016E0,1.457553235E1
4.138193358E0,1.436259842E1,1.706532955E0,1.802680016E0,1.457553235E1
4.142133742E0,1.436259842E1,1.706532955E0,1.802680016E0,1.457553235E1
