"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.112553850E-1,-7.292919755E-1,-4.258939922E-1,-2.757704973E0,2.884127112E0
3.151956160E-1,-6.386730075E-1,8.894069791E-1,-6.031833172E0,6.130412661E0
3.191355920E-1,-6.386730075E-1,8.894069791E-1,-6.031833172E0,6.130412661E0
3.230759760E-1,-6.386730075E-1,8.894069791E-1,-6.031833172E0,6.130412661E0
3.270178220E-1,-6.386730075E-1,8.894069791E-1,-6.031833172E0,6.130412661E0
3.309584330E-1,-6.386730075E-1,8.894069791E-1,-6.031833172E0,6.130412661E0
3.348981250E-1,-1.645918012E0,1.883613944E0,-8.041390419E0,8.421461124E0
3.388384330E-1,-1.645918012E0,1.883613944E0,-8.041390419E0,8.421461124E0
3.427790670E-1,-1.645918012E0,1.883613944E0,-8.041390419E0,8.421461124E0
3.467196060E-1,-1.645918012E0,1.883613944E0,-8.041390419E0,8.421461124E0
3.506599900E-1,-1.645918012E0,1.883613944E0,-8.041390419E0,8.421461124E0
3.546005290E-1,-2.276716948E0,2.085937977E0,-5.834999084E0,6.601650674E0
3.585409130E-1,-2.276716948E0,2.085937977E0,-5.834999084E0,6.601650674E0
3.624815290E-1,-2.276716948E0,2.085937977E0,-5.834999084E0,6.601650674E0
3.664220480E-1,-2.276716948E0,2.085937977E0,-5.834999084E0,6.601650674E0
3.703621250E-1,-2.276716948E0,2.085937977E0,-5.834999084E0,6.601650674E0
3.743021250E-1,-2.207425117E0,1.546599030E0,-2.633646011E0,3.768392963E0
3.782423750E-1,-2.207425117E0,1.546599030E0,-2.633646011E0,3.768392963E0
3.821830670E-1,-2.207425117E0,1.546599030E0,-2.633646011E0,3.768392963E0
3.861232980E-1,-2.207425117E0,1.546599030E0,-2.633646011E0,3.768392963E0
3.900633750E-1,-2.207425117E0,1.546599030E0,-2.633646011E0,3.768392963E0
3.940033750E-1,-1.461092949E0,1.461123943E0,-1.890218019E0,2.800464237E0
3.979439130E-1,-1.461092949E0,1.461123943E0,-1.890218019E0,2.800464237E0
4.018841970E-1,-1.461092949E0,1.461123943E0,-1.890218019E0,2.800464237E0
4.058241970E-1,-1.461092949E0,1.461123943E0,-1.890218019E0,2.800464237E0
4.097642740E-1,-1.461092949E0,1.461123943E0,-1.890218019E0,2.800464237E0
4.137048320E-1,-1.304790020E0,1.818063974E0,-1.834745049E0,2.893807701E0
4.176446010E-1,-1.304790020E0,1.818063974E0,-1.834745049E0,2.893807701E0
4.215848320E-1,-1.304790020E0,1.818063974E0,-1.834745049E0,2.893807701E0
4.255248800E-1,-1.304790020E0,1.818063974E0,-1.834745049E0,2.893807701E0
4.294952070E-1,-1.304790020E0,1.818063974E0,-1.834745049E0,2.893807701E0
4.334654960E-1,-1.304790020E0,1.818063974E0,-1.834745049E0,2.893807701E0
4.373442990E-1,-9.066110253E-1,2.085443974E0,-1.138326049E0,2.542991607E0
4.412848380E-1,-9.066110253E-1,2.085443974E0,-1.138326049E0,2.542991607E0
4.452248380E-1,-9.066110253E-1,2.085443974E0,-1.138326049E0,2.542991607E0
4.491660440E-1,-9.066110253E-1,2.085443974E0,-1.138326049E0,2.542991607E0
4.531066600E-1,-3.241139948E-1,2.045655012E0,-6.188219786E-1,2.161641726E0
4.570472750E-1,-3.241139948E-1,2.045655012E0,-6.188219786E-1,2.161641726E0
4.609873860E-1,-3.241139948E-1,2.045655012E0,-6.188219786E-1,2.161641726E0
4.649273860E-1,-3.241139948E-1,2.045655012E0,-6.188219786E-1,2.161641726E0
4.688676170E-1,-3.241139948E-1,2.045655012E0,-6.188219786E-1,2.161641726E0
4.728082220E-1,6.278099865E-2,1.692821980E0,7.416579723E-1,1.849228016E0
4.767486070E-1,6.278099865E-2,1.692821980E0,7.416579723E-1,1.849228016E0
4.806891450E-1,6.278099865E-2,1.692821980E0,7.416579723E-1,1.849228016E0
4.846301400E-1,6.278099865E-2,1.692821980E0,7.416579723E-1,1.849228016E0
4.885709870E-1,6.278099865E-2,1.692821980E0,7.416579723E-1,1.849228016E0
4.925113710E-1,-1.926500052E-1,1.425752997E0,2.383358955E0,2.783933466E0
4.964522070E-1,-1.926500052E-1,1.425752997E0,2.383358955E0,2.783933466E0
5.003931300E-1,-1.926500052E-1,1.425752997E0,2.383358955E0,2.783933466E0
